kappa,T_q,seed,k_star_contrast,contrast_peak,SAA_peak,SAA_at_kc,SAB_at_kc,E_final,Rg_final
0.0,0.4,1,1.28519699465037,0.0043218508556629185,0.010356680938518086,0.002873189351664027,-0.0014486615039988918,-8963.809627532959,2.6799092724799363
0.0,0.4,2,1.28519699465037,0.004524813229168766,0.010265592423400253,0.003175933132182112,-0.001348880096986654,-8822.3819065094,2.647774614250934
0.0,0.4,3,1.28519699465037,0.005092677387176883,0.011573045267046667,0.003378969912493145,-0.0017137074746837375,-8690.74294090271,2.598210774214342
0.0,0.4,4,1.28519699465037,0.004771728265582257,0.011637817858597197,0.003183135351905677,-0.0015885929136765804,-8888.300821304321,2.61784017893353
0.0,0.6,1,1.28519699465037,0.004337312722473639,0.008783058424657639,0.0029675769045606542,-0.0013697358179129856,-8887.128240585327,2.677435277939781
0.0,0.6,2,1.5707963267948966,0.004153044326292383,0.01099511714497298,0.0024862170739592864,-0.0016668272523330963,-8690.337718963623,2.6553605546194734
0.0,0.6,3,1.28519699465037,0.0047607919576081875,0.011000768126606057,0.00313360391189279,-0.0016271880457153973,-8776.973733901978,2.6198943771393712
0.0,0.6,4,1.28519699465037,0.00509501873686579,0.013383981880722817,0.003237624027744773,-0.0018573947091210172,-8919.928981781006,2.589648900747825
0.0,0.7,1,1.28519699465037,0.004299845487742237,0.007804148248942,0.0028741989510976795,-0.0014256465366445576,-9039.81225013733,2.6868002617031297
0.0,0.7,2,1.28519699465037,0.00440429911055939,0.01054917127778393,0.0030892455050135076,-0.0013150536055458828,-8860.813432693481,2.66415154510924
0.0,0.7,3,1.28519699465037,0.004991589491381194,0.011652542130789765,0.003411336493858483,-0.001580252997522711,-8749.710844039917,2.611108542869279
0.0,0.7,4,1.28519699465037,0.0046284160497328045,0.013756608853972185,0.0031560553424446252,-0.001472360707288179,-8785.095230102539,2.612197853674463
0.0,0.85,1,1.28519699465037,0.004473226181885862,0.007943284221028694,0.0029621410667396266,-0.001511085115146235,-9073.429636001589,2.6749233993298933
0.0,0.85,2,1.28519699465037,0.004389485939645889,0.010578223659638036,0.002929288726166716,-0.001460197213479173,-8896.130653381348,2.667873193182185
0.0,0.85,3,1.28519699465037,0.0044991202556052875,0.011005168041592746,0.0030696481937375927,-0.0014294720618676943,-8693.674835205078,2.613313451306774
0.0,0.85,4,1.28519699465037,0.0054434220529078195,0.012827154940986667,0.0034253425898219496,-0.00201807946308587,-8912.717412948608,2.5713327067650305
0.0,1.0,1,1.28519699465037,0.004361487344581211,0.007955068503197152,0.0029921646111071344,-0.001369322733474076,-8898.346647262573,2.684399713193183
0.0,1.0,2,1.28519699465037,0.004508529497315711,0.010464142920800822,0.003095229397110095,-0.0014133001002056159,-8846.001536369324,2.675779294463404
0.0,1.0,3,1.28519699465037,0.004836291146168974,0.011250625088798833,0.003136127876880313,-0.0017001632692886606,-8829.960035324097,2.6311145872349893
0.0,1.0,4,1.28519699465037,0.0048161168543484865,0.012931309114111045,0.003168947874342095,-0.0016471689800063916,-8883.806926727295,2.578952172994265
0.0,1.3,1,1.28519699465037,0.005053066385509984,0.009335420836534379,0.0033074389663751676,-0.0017456274191348167,-8964.503318786621,2.650984650865189
0.0,1.3,2,1.28519699465037,0.004708788181740638,0.011182899291656737,0.0030496629124511882,-0.0016591252692894497,-8867.678219795227,2.6628074840503566
0.0,1.3,3,1.28519699465037,0.004868239662319552,0.010692470885157072,0.003345934313467626,-0.0015223053488519261,-8732.268852233887,2.6256931418317397
0.0,1.3,4,1.28519699465037,0.005249011858772449,0.011051143543174503,0.00340075363536686,-0.0018482582234055883,-8885.99860572815,2.5990935371895647
0.1,0.4,1,1.28519699465037,0.004820449498438052,0.009558005065057041,0.0033275075836416033,-0.0014929419147964487,-8907.184167861938,2.67562678405194
0.1,0.4,2,1.5707963267948966,0.004291439778950409,0.009617247572050241,0.00247077282717433,-0.001820666951776079,-8879.014684677124,2.644010638401669
0.1,0.4,3,1.28519699465037,0.004296610650530231,0.011678619908034893,0.0029529825102685963,-0.0013436281402616356,-8825.474851608276,2.606367389349778
0.1,0.4,4,1.28519699465037,0.004899492417584295,0.011544132266622282,0.003296369402137156,-0.0016031230154471398,-8890.609035491943,2.5621368999098126
0.1,0.6,1,1.28519699465037,0.004714147374881969,0.008754655895839538,0.00323255842344746,-0.0014815889514345091,-8898.878650665283,2.699367960986164
0.1,0.6,2,1.28519699465037,0.004830345246754596,0.010114526999975353,0.0030457925386691564,-0.0017845527080854393,-8844.248847961426,2.6679676667586443
0.1,0.6,3,1.28519699465037,0.004403980447540228,0.011041120107572827,0.002964846102609591,-0.0014391343449306367,-8836.560737609863,2.619305747786866
0.1,0.6,4,1.5707963267948966,0.004340285451739801,0.012551531444015255,0.0025087889381997268,-0.0018314965135400741,-8825.946599960327,2.567443657937456
0.1,0.7,1,1.28519699465037,0.005574021187159218,0.00879942525797708,0.0038405941976271674,-0.0017334269895320509,-8967.897883415222,2.712839432012429
0.1,0.7,2,1.28519699465037,0.0044273330514474464,0.009099011026609732,0.0031024861098972096,-0.0013248469415502366,-8792.256420135498,2.628283110716016
0.1,0.7,3,1.28519699465037,0.004272539832123747,0.010793240661821336,0.003110404228683617,-0.00116213560344013,-8800.229354858398,2.6346004680501096
0.1,0.7,4,1.28519699465037,0.0048102735982462775,0.012918665366725503,0.003154307349381516,-0.0016559662488647609,-9011.6928024292,2.5725819527560394
0.1,0.85,1,1.28519699465037,0.004711373057777163,0.00866310866710178,0.0033019331392942853,-0.0014094399184828772,-8922.040672302246,2.7090556047030785
0.1,0.85,2,1.28519699465037,0.005932284182071923,0.009801967839828247,0.003805715317086555,-0.002126568864985368,-8960.966358184814,2.6347271949440776
0.1,0.85,3,1.28519699465037,0.004292000130831348,0.010758445801090059,0.0031094915235961853,-0.0011825086072351624,-8820.692070007324,2.6368881432698923
0.1,0.85,4,1.28519699465037,0.0042781627496334415,0.012297505648677525,0.0028728177019659196,-0.0014053450476675222,-8880.672256469727,2.575249796749942
0.1,1.0,1,1.28519699465037,0.004229462287409332,0.009306368000054355,0.002968974535862495,-0.0012604877515468367,-8835.447118759155,2.710291523180944
0.1,1.0,2,1.28519699465037,0.005138641046518958,0.010011976478175644,0.0034225784764807775,-0.0017160625700381807,-8910.030822753906,2.6360623584223677
0.1,1.0,3,0.9995976625058433,0.004205428240010652,0.010379044893852635,0.004692633626273618,0.0004872053862629663,-8796.11505317688,2.625743228855915
0.1,1.0,4,1.28519699465037,0.0047724713634760526,0.01458696597570224,0.0030289591092346226,-0.0017435122542414298,-8924.889665603638,2.57069027673729
0.1,1.3,1,1.28519699465037,0.004667052457445449,0.009087540958846337,0.003297775827611129,-0.0013692766298343203,-8927.504638671875,2.673814874351047
0.1,1.3,2,1.28519699465037,0.004971057804601061,0.008085255576628283,0.0031059907842935506,-0.0018650670203075106,-9068.795106887816,2.632376973436162
0.1,1.3,3,1.28519699465037,0.00450066177333751,0.011433863841162637,0.003071458846634025,-0.001429202926703485,-8792.731481552124,2.628913487739021
0.1,1.3,4,1.28519699465037,0.004507021746105416,0.01123876259786936,0.002963797607653746,-0.0015432241384516698,-8760.90271949768,2.565640544170089
0.2,0.4,1,1.28519699465037,0.005371366293509533,0.009162685390347352,0.0035187281625488342,-0.0018526381309606995,-9035.576862335203,2.6462493072040068
0.2,0.4,2,1.28519699465037,0.005103841557791491,0.010629591341482095,0.0034463606000933915,-0.0016574809576981,-8936.24359703064,2.636819904623672
0.2,0.4,3,1.28519699465037,0.005109314439451842,0.011721679240577734,0.003419140744176668,-0.0016901736952751746,-8824.890356063843,2.622257349093775
0.2,0.4,4,1.28519699465037,0.004471449589332078,0.012820295557571092,0.002934462327240407,-0.0015369872620916703,-8903.705848693848,2.5920728719875683
0.2,0.6,1,1.28519699465037,0.005208737386174217,0.010196458032069351,0.0034982446442676945,-0.0017104927419065226,-9106.31211090088,2.638312987324306
0.2,0.6,2,1.28519699465037,0.005676232893361897,0.0100296635697831,0.003667140176493856,-0.002009092716868041,-8940.489212036133,2.6222165262991433
0.2,0.6,3,1.28519699465037,0.005707281968125677,0.011772171647545,0.0034782309037617934,-0.0022290510643638833,-8968.168212890625,2.6229673935001063
0.2,0.6,4,1.28519699465037,0.005344103288426778,0.012998356644820238,0.0034885014913674023,-0.0018556017970593759,-8987.37003326416,2.5926607798229
0.2,0.7,1,1.28519699465037,0.005625140759630304,0.010886351520239049,0.0034717436660581307,-0.0021533970935721726,-9101.913330078123,2.6569005807257886
0.2,0.7,2,1.28519699465037,0.005724061884890096,0.010849787615487194,0.0035833790282176017,-0.002140682856672494,-8959.434425354004,2.6356454401147307
0.2,0.7,3,1.28519699465037,0.005077492418815304,0.01142083027781803,0.0032872613031351416,-0.0017902311156801625,-9002.279712677002,2.6201330851432547
0.2,0.7,4,1.28519699465037,0.0044554873467973505,0.012919951642844842,0.003017546717925596,-0.0014379406288717548,-8801.34059715271,2.569950179788201
0.2,0.85,1,1.28519699465037,0.0053467318601391825,0.010388933630618966,0.0036484020670194016,-0.0016983297931197814,-9102.639032363892,2.6565820898490187
0.2,0.85,2,1.28519699465037,0.005651314887427377,0.009552334606715025,0.003589136850907758,-0.0020621780365196194,-8978.470600128174,2.645616568753474
0.2,0.85,3,1.28519699465037,0.005019020612498341,0.012635757272468106,0.0032906251397661775,-0.0017283954727321637,-8945.941305160522,2.6206739249665847
0.2,0.85,4,1.28519699465037,0.005104842731381572,0.012569623049588956,0.00326575059340029,-0.0018390921379812819,-9022.821771621704,2.601342002546965
0.2,1.0,1,1.28519699465037,0.005533515831702453,0.009751033360154584,0.0035612086229114487,-0.001972307208791004,-9078.262538909912,2.6436038545498586
0.2,1.0,2,1.28519699465037,0.005574582453412956,0.011277555839990138,0.003614377235377276,-0.0019602052180356802,-8936.614513397217,2.629075834500135
0.2,1.0,3,1.28519699465037,0.005697847633510233,0.011740382588875919,0.0036898314573226157,-0.002008016176187617,-8920.491868972778,2.6025450678503543
0.2,1.0,4,1.28519699465037,0.0045264702794019585,0.01387355798058566,0.0030623050108728096,-0.001464165268529149,-8874.818138122559,2.562822744852295
0.2,1.3,1,1.28519699465037,0.005933973324077754,0.00969046528139117,0.0036976173741920157,-0.002236355949885738,-9141.262475967407,2.65334926478163
0.2,1.3,2,1.28519699465037,0.00544464795136718,0.009417134720024586,0.0035728841430153644,-0.0018717638083518156,-8920.488788604736,2.619620325964137
0.2,1.3,3,1.28519699465037,0.0059485472490555785,0.01032877344383862,0.003931929570370779,-0.0020166176786848,-8929.957304000854,2.6236817243722346
0.2,1.3,4,1.28519699465037,0.004208015479553049,0.01313217899282445,0.002687843336804851,-0.0015201721427481976,-8951.26273727417,2.5798137472654163
0.3,0.4,1,1.28519699465037,0.0055632462601938,0.010167528812778945,0.0037036586905158262,-0.0018595875696779736,-9114.317558288574,2.635374381119213
0.3,0.4,2,1.28519699465037,0.005667524533135961,0.009372155984996241,0.0035455971800439114,-0.0021219273530920495,-8998.855875015259,2.6539026094900176
0.3,0.4,3,1.28519699465037,0.005518272414127512,0.010655353413429696,0.0037484302467693425,-0.0017698421673581696,-8972.24634361267,2.599325251363122
0.3,0.4,4,1.28519699465037,0.004666765494658663,0.013516204872109977,0.0030735973158367976,-0.0015931681788218647,-8983.128164291382,2.5696527879422666
0.3,0.6,1,1.28519699465037,0.005660062060439313,0.009357266415013792,0.0035730570758770604,-0.0020870049845622524,-9129.738954544067,2.644060482831967
0.3,0.6,2,1.28519699465037,0.005599046901083413,0.010380945077678056,0.0035394366600856155,-0.0020596102409977976,-9002.708602905273,2.662553609230746
0.3,0.6,3,1.28519699465037,0.005478422721697908,0.011879945058734883,0.0036648339712135403,-0.0018135887504843675,-8953.286365509033,2.6488663147902893
0.3,0.6,4,1.28519699465037,0.004787566506193411,0.013726569747509512,0.002997071960050235,-0.001790494546143176,-8959.332098007202,2.5883278238954217
0.3,0.7,1,1.28519699465037,0.005952653300530022,0.011266402956522988,0.0038409623249760065,-0.002111690975554016,-9102.842281341553,2.625868758450756
0.3,0.7,2,1.28519699465037,0.005464408462684894,0.009038178899115495,0.0035428620384503756,-0.0019215464242345187,-8948.992029190063,2.629349691780774
0.3,0.7,3,0.9995976625058433,0.0056409531792777495,0.011622969958447393,0.0054572916230012074,-0.00018366155627654217,-9004.762212753296,2.638656320096421
0.3,0.7,4,1.28519699465037,0.005427163744143271,0.014103783887666088,0.0035827795264069874,-0.0018443842177362838,-8987.260257720947,2.588892428206675
0.3,0.85,1,1.28519699465037,0.005267290988740908,0.008892407903134685,0.003358419223279624,-0.0019088717654612835,-9140.202095031738,2.6606251545563273
0.3,0.85,2,1.28519699465037,0.006014507919752877,0.010200107184314825,0.003926691278675459,-0.0020878166410774183,-8907.593719482422,2.6408926623808044
0.3,0.85,3,0.9995976625058433,0.00521073306941264,0.011889808655139607,0.005096945221802186,-0.00011378784761045371,-9029.44012451172,2.6348530367478022
0.3,0.85,4,0.7139983303613167,0.004877502942009223,0.014879465558817931,0.014879465558817931,0.010001962616808708,-8935.156763076782,2.613367024089191
0.3,1.0,1,1.28519699465037,0.005749072544199323,0.010092041997276277,0.0037172602269741756,-0.0020318123172251472,-9048.27653503418,2.651960465729658
0.3,1.0,2,1.28519699465037,0.006009382171968139,0.010186377670513402,0.003623818028544493,-0.002385564143423646,-9140.181457519531,2.6317141167012648
0.3,1.0,3,1.28519699465037,0.005197526102587722,0.01039933268500298,0.003529695944147089,-0.0016678301584406336,-8832.27162361145,2.631175045178738
0.3,1.0,4,0.9995976625058433,0.004924424479209766,0.014625810321899146,0.0049473886752136155,2.296419600384936e-05,-8986.456287384033,2.602013589581313
0.3,1.3,1,1.28519699465037,0.005129141030613885,0.009164172295346305,0.0033084285504578516,-0.0018207124801560334,-9085.656314849854,2.6645737380694485
0.3,1.3,2,1.28519699465037,0.005902556946941933,0.009072125409653083,0.003810781369867248,-0.002091775577074685,-9076.355211257936,2.6661627750528947
0.3,1.3,3,0.9995976625058433,0.005593644754859599,0.011293822326273845,0.005281553098736295,-0.0003120916561233047,-9029.577836990356,2.6456585749641057
0.3,1.3,4,1.28519699465037,0.005040081716574083,0.013867606832231738,0.0033415259609768503,-0.0016985557555972326,-8999.207918167114,2.593108836481034
0.4,0.4,1,1.28519699465037,0.005901870735335834,0.011642153931467655,0.0038012549448819496,-0.0021006157904538843,-9120.375991821287,2.643328183379498
0.4,0.4,2,1.28519699465037,0.005920820780710741,0.00837986263521651,0.0037169123278641336,-0.002203908452846607,-9163.772653579712,2.652200210230246
0.4,0.4,3,0.9995976625058433,0.006800284834269618,0.01122065134278144,0.005891670178084032,-0.0009086146561855865,-9054.855590820312,2.6456967378287075
0.4,0.4,4,0.7139983303613167,0.00633831463184311,0.014909157881080447,0.014909157881080447,0.008570843249237337,-8986.963605880737,2.5758764960091765
0.4,0.6,1,1.28519699465037,0.005911048342896531,0.010876574420756869,0.0037367583557313374,-0.002174289987165194,-9041.830846309662,2.640041242186924
0.4,0.6,2,1.28519699465037,0.0061301425363569405,0.00917570450137225,0.00394573677576743,-0.00218440576058951,-9172.963390350342,2.645362007919248
0.4,0.6,3,0.7139983303613167,0.006596668393735681,0.011400242641730368,0.011400242641730368,0.004803574247994687,-8885.49054145813,2.6537837144383767
0.4,0.6,4,0.7139983303613167,0.0056765461669005274,0.013856673177676642,0.013856673177676642,0.008180127010776115,-8960.691762924194,2.580986808267518
0.4,0.7,1,1.28519699465037,0.00588120471002334,0.01118506063198511,0.0037479727383137977,-0.0021332319717095416,-9026.854459762571,2.638684249595601
